First_Name,Last_Name,Roll_Number,Branch,Degree,Batch,Email,Hash_of_Password,Residence,Birthday,SignUp_Date,Profile_Picture,Private,AutoAdd_to_Groups
Puran,Bharvad,155151794,AE,2015,155151794@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-12-20,2020-09-28 18:19:03,,false,true
Ranveer,Sakthi,198449073,EE,2019,198449073@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-09-08,2021-12-20 04:50:57,,false,true
Raaz,Mazumder,162313566,CH,2016,162313566@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-04-30,2020-12-07 17:19:18,,false,true
Gobinda,Jakhar,188030508,CH,2018,188030508@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-11-19,2019-10-07 18:12:52,,false,true
Surjeet,Ashish,161623930,HS,2016,161623930@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-09-14,2020-07-07 23:30:50,,false,true
Hanuman,Nigam,206820179,EE,2020,206820179@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-02-16,2020-05-26 14:18:39,,false,true
Pranab,Dewangan,215736548,EN,2021,215736548@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-11-09,2019-11-15 22:28:12,,false,true
Kailas,Irshad,157503870,AE,2015,157503870@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-11-08,2020-10-11 13:49:06,,false,true
Sanoj,Pawan,151227634,ME,2015,151227634@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-11-13,2019-04-30 01:14:00,,false,true
Bhagwan,खान,152633232,ME,2015,152633232@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-07-27,2021-09-03 17:49:49,,false,true
Nandan,Doley,157327649,CH,2015,157327649@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-05-27,2019-12-25 18:55:55,,false,true
Viraj,Saab,176715836,HS,2017,176715836@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-06-11,2019-11-05 05:32:43,,false,true
Vikrant,Jeet,203584077,AE,2020,203584077@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-03-28,2019-09-22 21:05:16,,false,true
Krunal,Deva,173749392,CSE,2017,173749392@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-01-16,2019-10-31 13:32:38,,false,true
Shivu,Dalvi,183154547,AE,2018,183154547@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-12-11,2019-06-02 18:12:02,,false,true
Zahid,Shree,188176296,CSE,2018,188176296@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-11-05,2021-10-09 09:57:37,,false,true
Veera,Bajaj,209355308,CSE,2020,209355308@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-01-30,2020-08-16 01:41:06,,false,true
Janu,Shende,218908399,ME,2021,218908399@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-02-28,2020-11-08 06:58:34,,false,true
Kavi,Gujar,185229534,AE,2018,185229534@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-09-22,2022-04-15 09:03:38,,false,true
Jitesh,Naaz,186742928,ME,2018,186742928@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-09-19,2019-04-26 13:44:54,,false,true
Jiten,Paliwal,184858536,CH,2018,184858536@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-09-29,2020-11-20 08:06:38,,false,true
Ujjwal,Bhowmick,212859832,EN,2021,212859832@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-07-27,2021-12-19 03:38:04,,false,true
Nazim,Salve,161848206,CH,2016,161848206@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-05-24,2021-09-27 17:59:32,,false,true
Javid,Rajawat,175076044,ME,2017,175076044@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-07-19,2022-04-26 09:51:18,,false,true
Arul,Rizwan,199133919,CSE,2019,199133919@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-12-04,2021-08-23 10:39:28,,false,true
Harendra,Umesh,212583803,EN,2021,212583803@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-01-18,2019-08-06 23:16:14,,false,true
Santanu,Kamboj,167017848,EN,2016,167017848@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-05-18,2021-06-17 01:54:32,,false,true
Vinod Kumar,Medhi,170917362,EE,2017,170917362@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-06-24,2021-10-14 03:59:04,,false,true
Prajapati,Sundar,185651792,EN,2018,185651792@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-01-05,2020-12-17 07:05:07,,false,true
Arbind,Janu,209549404,CH,2020,209549404@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-09-24,2021-09-18 18:32:41,,false,true
Sohil,Dada,150386454,HS,2015,150386454@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-08-18,2019-05-28 19:31:10,,false,true
Chaudhari,Murali,210378258,ME,2021,210378258@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-11-10,2021-07-22 01:36:49,,false,true
Farman,Khurana,218812038,AE,2021,218812038@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-05-20,2019-05-09 15:20:20,,false,true
Mustak,Bairagi,188206266,HS,2018,188206266@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-04-07,2019-01-09 21:15:32,,false,true
Pabitra,Hashmi,195111220,EE,2019,195111220@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-02-23,2020-10-21 04:05:44,,false,true
Vishu,Baidya,180286926,HS,2018,180286926@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-07-02,2020-06-05 21:44:20,,false,true
Bhavin,Kothari,177936832,EN,2017,177936832@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-11-23,2019-05-11 18:51:42,,false,true
Shivraj,Panigrahi,217547989,HS,2021,217547989@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-06-28,2020-03-15 23:39:34,,false,true
Vansh,Appu,163067225,EE,2016,163067225@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-12-04,2019-04-02 18:25:34,,false,true
Dipesh,Pappu,157980049,EE,2015,157980049@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-05-16,2021-09-30 03:33:19,,false,true
Jagadish,Phukan,153378802,AE,2015,153378802@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-10-22,2021-12-28 18:04:21,,false,true
Aayush,Riya,208795362,CH,2020,208795362@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-05-27,2021-10-28 22:01:44,,false,true
Gowtham,Manjhi,153008523,CH,2015,153008523@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-04-05,2020-11-22 14:40:38,,false,true
Vinit,Guddu,162567184,CH,2016,162567184@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-12-19,2022-04-21 23:11:11,,false,true
Faiz,Vikash,214598742,CH,2021,214598742@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-07-19,2021-02-07 16:48:54,,false,true
Sasi,Null,183674899,EN,2018,183674899@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-01-27,2019-03-04 21:09:16,,false,true
Shakil,Raghu,160874180,CH,2016,160874180@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-02-11,2019-07-26 11:44:17,,false,true
Smart,Pavan,155169208,EE,2015,155169208@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-02-15,2020-10-17 08:43:47,,false,true
Shivkumar,Sajid,154910834,AE,2015,154910834@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-10-10,2020-05-06 09:36:47,,false,true
Neel,Chinnu,170624941,EE,2017,170624941@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-03-06,2019-04-08 09:06:31,,false,true
Sarfaraz,Vikram,150354520,CSE,2015,150354520@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-09-15,2021-03-23 15:07:17,,false,true
Meraj,Nadaf,215274610,EN,2021,215274610@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-02-06,2021-06-27 15:12:46,,false,true
Chandru,Kori,167392409,EE,2016,167392409@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-04-03,2019-11-07 23:25:04,,false,true
Sintu,Barnwal,183092452,AE,2018,183092452@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-05-25,2019-10-31 04:40:39,,false,true
Tanmay,Bansode,216519636,EN,2021,216519636@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-06-14,2019-12-06 23:46:06,,false,true
Virender,Fanai,211962780,CH,2021,211962780@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-02-15,2019-01-18 07:44:21,,false,true
Punit,Bilal,170871919,EN,2017,170871919@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-08-17,2021-08-26 21:40:25,,false,true
Soumen,Laxmi,155824650,EN,2015,155824650@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-08-27,2021-02-21 11:56:09,,false,true
Pranay,Choudhari,161686581,ME,2016,161686581@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-05-17,2019-12-08 05:38:50,,false,true
Ashvin,Raina,195498804,EN,2019,195498804@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-11-06,2019-10-04 02:09:48,,false,true
Prasanth,Salunke,201491599,HS,2020,201491599@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-02-07,2019-08-05 10:14:33,,false,true
Selvam,Padhiyar,218715030,AE,2021,218715030@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-09-30,2019-11-22 11:58:03,,false,true
Surendar,Aj,194162771,HS,2019,194162771@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-12-30,2019-11-28 02:23:16,,false,true
Mahender,Tamil,168483930,EN,2016,168483930@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-12-17,2021-10-12 14:04:02,,false,true
Suneel,Darling,204946623,AE,2020,204946623@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-01-19,2019-08-09 23:57:08,,false,true
Rishu,Naga,200281606,ME,2020,200281606@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-06-09,2021-02-03 01:24:05,,false,true
Koushik,Divya,165607285,HS,2016,165607285@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-09-22,2019-09-05 04:40:02,,false,true
Shakeel,Puja,163966448,ME,2016,163966448@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-08-18,2020-06-30 19:05:28,,false,true
Parvez,Barbhuiya,163961391,CSE,2016,163961391@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-07-20,2021-05-25 02:28:58,,false,true
Preet,Diwakar,168326211,EN,2016,168326211@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-10-03,2022-03-08 00:40:19,,false,true
Sudarshan,Chakma,186289437,EN,2018,186289437@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-02-16,2021-07-31 07:42:43,,false,true
Nikunj,Kerketta,200283719,CSE,2020,200283719@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-07-20,2019-08-25 08:08:34,,false,true
Lakshman,Chhetri,196653269,CH,2019,196653269@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-06-09,2019-11-05 08:54:09,,false,true
Armaan,Poojary,184471491,EE,2018,184471491@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-10-02,2020-12-28 12:05:05,,false,true
Prahlad,Rinku,177184278,EN,2017,177184278@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-08-05,2021-04-12 09:03:52,,false,true
Arun Kumar,Diwan,199095925,ME,2019,199095925@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-04-12,2021-12-07 23:14:07,,false,true
Amresh,Javed,216549182,AE,2021,216549182@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-02-12,2019-01-06 19:09:00,,false,true
Mihir,Sana,214238206,HS,2021,214238206@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-04-20,2021-07-23 06:46:04,,false,true
Afsar,Suri,172070763,ME,2017,172070763@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-11-16,2020-01-10 06:45:03,,false,true
Ashik,Majumdar,160625691,CSE,2016,160625691@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-08-04,2020-05-16 01:40:17,,false,true
Palash,Neha,169939638,AE,2016,169939638@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-05-02,2021-03-30 23:39:16,,false,true
Sukumar,Sethy,219120806,EE,2021,219120806@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-04-08,2020-10-19 17:52:00,,false,true
Balaram,Singhania,155838689,EN,2015,155838689@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-10-25,2019-11-22 01:42:49,,false,true
Naseem,Beniwal,215675400,EE,2021,215675400@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-12-12,2021-11-26 20:31:34,,false,true
Sridhar,Sarmah,171297345,CH,2017,171297345@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-06-18,2020-03-28 20:29:43,,false,true
Appu,Govind,160546995,HS,2016,160546995@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-03-10,2021-07-03 23:29:23,,false,true
Randhir,Saiyed,217650952,CSE,2021,217650952@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-07-28,2022-03-16 06:45:10,,false,true
Barun,Kahar,168180506,CSE,2016,168180506@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-10-09,2019-03-02 15:31:17,,false,true
Biki,Parab,190074950,EE,2019,190074950@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-03-19,2021-07-20 13:14:17,,false,true
Abrar,Tripathy,159539809,ME,2015,159539809@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-12-14,2022-01-10 16:29:20,,false,true
Gangadhar,Vala,217024219,AE,2021,217024219@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-07-03,2022-03-27 23:43:34,,false,true
Dinesh Kumar,Chetia,196498370,CSE,2019,196498370@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-03-04,2019-08-30 15:39:52,,false,true
Shyamal,Dilip,181817233,CSE,2018,181817233@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-04-18,2021-11-09 02:20:41,,false,true
Milind,Lad,180935092,AE,2018,180935092@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-07-01,2019-12-26 17:14:54,,false,true
Chandan Kumar,Kamlesh,159781253,EE,2015,159781253@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-01-18,2021-10-24 03:39:12,,false,true
Harshal,Singhaniya,217590859,HS,2021,217590859@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-11-30,2020-12-20 06:09:20,,false,true
Shabir,Hembrom,179453569,HS,2017,179453569@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-11-20,2021-06-10 11:37:23,,false,true
Radheshyam,Kisku,215838742,EN,2021,215838742@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-01-04,2020-06-27 16:25:45,,false,true
Basu,Kharat,166160470,HS,2016,166160470@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-03-04,2021-12-20 15:05:58,,false,true
Zubair,Arman,158932210,HS,2015,158932210@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-08-29,2019-05-26 02:47:37,,false,true
Montu,Teja,168208452,AE,2016,168208452@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-08-22,2020-03-31 18:14:54,,false,true
Manish Kumar,Priyanka,207882188,ME,2020,207882188@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-05-03,2020-05-27 19:51:00,,false,true
Kasim,Kamat,210101826,HS,2021,210101826@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-04-17,2019-04-21 10:05:59,,false,true
Yogi,Senapati,175024542,ME,2017,175024542@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-11-29,2021-10-03 04:20:15,,false,true
Anant,जाधव,161724999,EN,2016,161724999@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-09-23,2019-10-03 21:58:16,,false,true
Indra,Abbasi,182065324,AE,2018,182065324@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-03-02,2022-01-22 07:39:29,,false,true
Mubarak,Bahadur,180179410,CSE,2018,180179410@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-05-23,2021-08-09 23:16:50,,false,true
Mahendar,Dk,193058905,EN,2019,193058905@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-04-28,2021-02-03 03:53:47,,false,true
Indrajit,Pardeshi,205771433,HS,2020,205771433@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-05-30,2019-12-07 14:19:54,,false,true
Ajoy,Pande,215239878,ME,2021,215239878@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-09-24,2021-07-21 12:40:30,,false,true
Manoranjan,Vora,187726463,EN,2018,187726463@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-04-01,2019-09-14 17:38:30,,false,true
Vikash Kumar,Dhara,155173646,CH,2015,155173646@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-09-07,2021-08-26 11:03:15,,false,true
Ansar,Shelar,158235683,EN,2015,158235683@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-10-18,2019-01-13 20:27:38,,false,true
Shamim,Parashar,202436220,ME,2020,202436220@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-10-01,2021-04-08 05:30:04,,false,true
Shahnawaz,Sp,197561375,ME,2019,197561375@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-09-07,2020-02-16 02:18:22,,false,true
Ujjal,Nirmal,162395356,CH,2016,162395356@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-08-13,2020-09-11 06:53:46,,false,true
Sanjiv,Chaubey,200608931,EE,2020,200608931@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-11-30,2022-03-31 14:06:23,,false,true
Pawan Kumar,Goutam,168205135,EE,2016,168205135@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-04-16,2019-06-27 03:48:14,,false,true
Bhargav,Gaurav,218268134,CH,2021,218268134@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-08-17,2020-01-27 07:11:19,,false,true
Vaghela,Varshney,174128785,EE,2017,174128785@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-02-12,2020-05-16 06:55:17,,false,true
Biju,Rj,195181758,EN,2019,195181758@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-06-04,2019-01-08 01:46:39,,false,true
Nazir,Latha,153068102,CH,2015,153068102@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-07-24,2020-04-16 22:13:42,,false,true
Juned,Katariya,171036704,EN,2017,171036704@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-07-01,2020-06-04 14:14:49,,false,true
Naman,Dhurve,208377831,EN,2020,208377831@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-01-18,2021-07-16 07:52:33,,false,true
Ganpat,Dhangar,215341253,EE,2021,215341253@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-07-20,2021-03-01 01:09:43,,false,true
Maruti,Yadaw,191392784,EN,2019,191392784@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-11-18,2020-07-22 20:39:46,,false,true
Akhtar,Sabar,208096215,HS,2020,208096215@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-08-19,2019-04-07 10:39:18,,false,true
Anbu,Mech,196851177,ME,2019,196851177@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-09-06,2019-08-01 14:07:06,,false,true
Ayaan,Khare,163292123,AE,2016,163292123@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-08-09,2021-09-28 10:54:08,,false,true
Dhirendra,Darbar,213234885,ME,2021,213234885@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-12-22,2020-10-26 05:33:43,,false,true
Murari,Gavit,216456841,CSE,2021,216456841@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-01-06,2021-09-24 00:22:36,,false,true
Dip,Minz,193456223,EN,2019,193456223@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-01-01,2021-05-11 02:26:49,,false,true
Abinash,Umar,197091328,CH,2019,197091328@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-09-19,2019-01-20 08:43:45,,false,true
Banty,Durai,172947040,CSE,2017,172947040@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-05-10,2021-07-22 05:57:59,,false,true
Ananta,Vivek,182210593,CSE,2018,182210593@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-06-24,2020-01-11 15:03:39,,false,true
Nisar,Ashu,190387201,HS,2019,190387201@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-04-08,2020-03-17 17:43:52,,false,true
Chaudhary,Mahawar,198417446,CSE,2019,198417446@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-02-16,2019-08-21 08:34:37,,false,true
Ramchandra,Kandan,180455854,CSE,2018,180455854@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-03-25,2021-07-27 23:49:10,,false,true
Nakul,Rehan,170371272,EN,2017,170371272@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-04-01,2020-11-20 16:02:08,,false,true
Pathan,Roshan,206533211,EN,2020,206533211@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-02-28,2020-02-18 22:25:45,,false,true
Sukanta,Sahab,214199535,EN,2021,214199535@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-06-23,2020-01-23 07:18:51,,false,true
Prateek,Nagaraj,185646965,ME,2018,185646965@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-08-19,2019-07-28 19:29:42,,false,true
Rohit Kumar,Tak,176380191,AE,2017,176380191@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-02-03,2022-04-27 12:24:49,,false,true
Hanif,Yogesh,181826009,HS,2018,181826009@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-12-26,2019-05-23 10:33:01,,false,true
Sp,Lokesh,171796354,HS,2017,171796354@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-04-18,2021-12-02 09:35:15,,false,true
Bhai,Sengupta,168919092,EE,2016,168919092@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-03-17,2020-05-10 04:13:10,,false,true
Hemanth,Modak,164348680,AE,2016,164348680@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-05-15,2020-02-28 19:07:13,,false,true
Pandit,Marandi,173505780,CSE,2017,173505780@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-01-24,2019-04-13 03:54:14,,false,true
Pankaj Kumar,Valvi,183866328,EE,2018,183866328@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-03-31,2021-08-05 16:44:00,,false,true
Divyesh,Ninama,193565260,CSE,2019,193565260@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-03-04,2020-02-21 19:13:52,,false,true
Sani,Dodiya,180443160,AE,2018,180443160@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-03-11,2020-11-08 19:53:16,,false,true
Jagan,Kalam,170569177,EE,2017,170569177@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-03-30,2019-05-27 23:35:08,,false,true
Kalai,Ail,203653735,EN,2020,203653735@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-06-23,2021-03-19 18:38:21,,false,true
Ravikumar,Shingh,190497286,EE,2019,190497286@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-05-26,2021-07-08 21:37:58,,false,true
Tulsi,Salunkhe,152969574,EE,2015,152969574@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-11-17,2019-11-30 01:33:02,,false,true
Binay,Raikwar,166112463,AE,2016,166112463@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-05-12,2021-06-09 07:16:37,,false,true
Subhankar,Murthy,215205139,HS,2021,215205139@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-05-14,2022-01-27 19:24:01,,false,true
Aarav,Lyngdoh,186257953,ME,2018,186257953@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-06-24,2019-10-24 23:39:02,,false,true
Zala,Ks,179716556,CH,2017,179716556@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-12-05,2019-05-28 11:17:11,,false,true
Vitthal,Laxman,154115215,AE,2015,154115215@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-08-20,2020-10-26 13:52:20,,false,true
Farooq,Kala,197137604,EN,2019,197137604@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-07-18,2021-05-29 11:54:12,,false,true
Mushtaq,Parween,194831601,AE,2019,194831601@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-08-15,2021-01-14 00:52:28,,false,true
Rajaram,Kshirsagar,199769657,EE,2019,199769657@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-06-24,2020-08-24 07:49:41,,false,true
Puneet,Gorai,171079034,CH,2017,171079034@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-06-03,2022-02-12 11:02:12,,false,true
Subhas,Nathan,150689838,CSE,2015,150689838@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-08-03,2022-01-14 02:02:37,,false,true
Sushanta,Shekar,202388069,CH,2020,202388069@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-02-02,2019-03-19 17:15:09,,false,true
Nirav,Shek,154887609,EE,2015,154887609@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-08-21,2020-07-26 23:24:38,,false,true
Naeem,Nagaraju,218751116,CSE,2021,218751116@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-10-10,2021-04-12 16:03:23,,false,true
Jaan,Surve,213929868,ME,2021,213929868@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-08-22,2020-02-03 12:50:09,,false,true
Dharam,Parjapat,150208421,HS,2015,150208421@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-07-01,2020-08-16 10:21:55,,false,true
Satyajit,चौधरी,219487602,AE,2021,219487602@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-02-23,2019-05-05 01:03:35,,false,true
Sudhanshu,Minj,172891098,CH,2017,172891098@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-01-07,2019-04-20 09:18:33,,false,true
Shibu,Sidhu,206819523,HS,2020,206819523@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-01-15,2021-11-12 04:17:20,,false,true
Gurpreet,Kajal,152514986,AE,2015,152514986@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-03-01,2020-08-05 16:07:12,,false,true
